,mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1668,1,lo-fi,0.31772489,0.5091006579999999,242719.5135,0.60773149,0.344151063,0.173988002,-10.10903392,0.056480185999999995,123.123062,0.503131695,39.20808298,7
1669,1,lo-fi beats,0.640641124,0.683145474,156480.975,0.327684933,0.515722662,0.163485703,-12.80745016,0.1558749,103.94479399999999,0.47465707,58.82584515,6
1670,1,lo-fi brasileiro,0.000407,0.703,234067.0,0.517,0.0969,0.0963,-13.644,0.0529,104.833,0.768,51.0,7
1671,1,lo-fi chill,0.6198060989999999,0.719152005,149976.9937,0.286575677,0.22997119600000002,0.162258383,-14.66589612,0.152474398,113.29318729999999,0.354224549,64.47568922,7
1672,0,lo-fi cover,0.941,0.525,240628.0,0.185,0.0162,0.35600000000000004,-14.937999999999999,0.0427,122.214,0.0393,67.0,11
1673,1,lo-fi emo,0.357959455,0.46556727299999995,225936.0303,0.544890909,0.32288662,0.14175697,-10.95463485,0.058981364,121.5670061,0.37084166700000004,48.94393939,9
1674,1,lo-fi house,0.38545,0.7645,162371.0,0.275,0.9575,0.1681,-11.839,0.09135,83.185,0.38299999999999995,69.0,7
1675,1,lo-fi indie,0.56687522,0.44677044299999996,192601.9005,0.484324126,0.547213744,0.144415784,-11.83166176,0.041066315,116.5551745,0.363714353,53.40112978,1
1676,0,lo-fi vgm,0.40399999999999997,0.6709999999999999,164267.0,0.525,0.924,0.0917,-10.767999999999999,0.0506,78.012,0.28300000000000003,60.0,2
1677,1,london rap,0.11165,0.7425,167336.25,0.525,0.003575,0.103275,-7.19125,0.159375,113.30575,0.3994,71.25,11
1678,1,louisiana blues,0.577040842,0.626623855,209174.8639,0.48597134299999994,0.120782465,0.180669953,-12.05738573,0.050346547,114.8160979,0.718142023,32.20255223,7
1679,1,louisiana metal,0.009188965,0.341416667,317291.3333,0.843166667,0.250534992,0.206879167,-6.7401666670000004,0.0827125,124.757875,0.323041667,37.70833333,9
1680,1,louisville indie,0.27121666699999997,0.495566667,261319.1167,0.6405833329999999,0.20951555,0.163621667,-6.884266667,0.081171667,142.9447667,0.30675,54.08333333,2
1681,1,louisville underground,0.110515713,0.3444375,318438.5,0.624025,0.516144375,0.23411875,-12.8436875,0.0485125,117.1164375,0.18215625,39.3125,3
1682,1,lounge,0.720432795,0.461324178,191544.9267,0.35004457299999997,0.26718143899999997,0.193530848,-12.95441722,0.050517415,113.28548729999999,0.474037705,24.44197499,5
1683,1,louvor,0.4245,0.35600000000000004,202660.0,0.4235,0.0,0.1845,-6.9195,0.0289,96.8325,0.222,44.5,10
1684,1,lovers rock,0.21351211,0.740993502,232893.5696,0.539255913,0.028800631,0.15081176400000001,-9.548853071,0.151437892,114.2224884,0.760299795,43.30639149,7
1685,1,lullaby,0.848767974,0.45869923700000004,166390.1043,0.132352613,0.667025575,0.170884361,-21.32781209,0.073793457,111.6185638,0.31761885300000003,59.14847495,0
1686,1,lund indie,0.6955,0.43,230047.0,0.4175,0.2664,0.1775,-10.444,0.0335,128.539,0.3243,40.5,9
1687,1,lute,0.9009999999999999,0.32899999999999996,94627.0,0.196,0.915,0.094,-23.528000000000002,0.0428,118.93700000000001,0.92,29.0,5
1688,1,macedonian folk,0.277575,0.43725,232293.375,0.477625,0.000132575,0.266875,-7.709375,0.030425,119.2045,0.733375,3.375,5
1689,1,madchester,0.071298476,0.52837325,238847.1065,0.7750848579999999,0.12966101800000002,0.201580769,-8.609306879,0.047983625999999995,121.18173529999999,0.602652345,44.804021500000005,11
1690,1,madrigal,0.887,0.41626,206592.0,0.17326,0.29545,0.187,-17.937,0.11408,90.9182,0.26158000000000003,23.6,6
